t_s,alpha_deg,q_deg_s,theta_deg,delta_e_deg
2.298,4.119261967634498,22.180554529422828,48.266646938684566,-5.0
2.3000000000000003,4.119260295154256,22.180554437072445,48.31100804761102,-5.0
2.302,4.119258642440795,22.180554582499212,48.35536915659137,-5.0
2.3040000000000003,4.1192570097079955,22.18055496076096,48.39973026609624,-5.0
2.306,4.119255397157846,22.18055556692972,48.44409137658636,-5.0
2.308,4.119253804980608,22.180556396093298,48.48845248851263,-5.0
2.31,4.119252233354988,22.180557443356797,48.53281360231613,-5.0
2.312,4.119250682448305,22.180558703844085,48.577174718428196,-5.0
2.314,4.119249152416665,22.18056017269926,48.621535837270415,-5.0
2.316,4.119247643405132,22.18056184508802,48.66589695925468,-5.0
2.318,4.1192461555479,22.18056371619908,48.71025808478325,-5.0
2.32,4.1192446889684655,22.18056578124547,48.75461921424876,-5.0
2.322,4.1192432437798026,22.180568035465836,48.79898034803434,-5.0
2.324,4.119241820084535,22.180570474125716,48.84334148651358,-5.0
2.326,4.119240417975112,22.18057309251875,48.88770263005066,-5.0
2.328,4.119239037533983,22.180575885967876,48.93206377900036,-5.0
2.33,4.11923767883377,22.180578849826475,48.97642493370814,-5.0
2.332,4.119236341937445,22.180581979479495,49.02078609451019,-5.0
2.334,4.119235026898503,22.180585270344537,49.06514726173352,-5.0
2.336,4.119233733761136,22.180588717872894,49.10950843569601,-5.0
2.338,4.1192324625604115,22.180592317550566,49.153869616706444,-5.0
2.34,4.1192312133224425,22.18059606489925,49.198230805064654,-5.0
2.342,4.119229986064561,22.180599955477284,49.242592001061524,-5.0
2.344,4.119228780795502,22.180603984880555,49.28695320497911,-5.0
2.346,4.11922759751556,22.18060814874338,49.33131441709069,-5.0
2.348,4.119226436216779,22.180612442739363,49.37567563766084,-5.0
2.35,4.119225296883116,22.180616862582198,49.42003686694554,-5.0
2.352,4.119224179490613,22.180621404026468,49.46439810519223,-5.0
2.354,4.119223084007572,22.180626062868388,49.508759352639906,-5.0
2.356,4.1192220103947275,22.180630834946527,49.5531206095192,-5.0
2.358,4.11922095860541,22.180635716142497,49.59748187605244,-5.0
2.36,4.119219928585722,22.18064070238163,49.641843152453795,-5.0
2.362,4.1192189202747045,22.180645789633584,49.68620443892931,-5.0
2.364,4.119217933604506,22.180650973912964,49.73056573567702,-5.0
2.366,4.119216968500546,22.18065625127988,49.77492704288702,-5.0
2.368,4.119216024881687,22.1806616178405,49.819288360741595,-5.0
2.37,4.119215102660395,22.18066706974756,49.863649689415276,-5.0
2.372,4.119214201742907,22.18067260320085,49.90801102907494,-5.0
2.374,4.119213322029392,22.180678214447674,49.95237237987993,-5.0
2.376,4.119212463414113,22.180683899783283,49.996733741982126,-5.0
2.378,4.119211625785593,22.180689655551276,50.041095115526026,-5.0
2.38,4.119210809026767,22.180695478143985,50.08545650064888,-5.0
2.382,4.119210013015146,22.180701364002815,50.12981789748077,-5.0
2.384,4.119209237622975,22.18070730961858,50.17417930614472,-5.0
2.386,4.119208482717385,22.180713311531807,50.21854072675678,-5.0
2.388,4.11920774816055,22.18071936633301,50.262902159426105,-5.0
2.39,4.119207033809844,22.180725470662928,50.30726360425512,-5.0
2.392,4.119206339517988,22.18073162121277,50.35162506133957,-5.0
2.394,4.119205665133204,22.180737814724427,50.39598653076861,-5.0
2.396,4.119205010499362,22.18074404799062,50.440348012624966,-5.0
2.398,4.119204375456132,22.180750317855086,50.48470950698497,-5.0
2.4,4.119203759839126,22.180756621212712,50.52907101391871,-5.0
2.402,4.119203163480046,22.18076295500964,50.573432533490106,-5.0
2.404,4.1192025862068276,22.18076931624336,50.61779406575704,-5.0
2.406,4.119202027843779,22.180775701962787,50.66215561077141,-5.0
2.408,4.1192014882117265,22.180782109268304,50.706517168579275,-5.0
2.41,4.1192009671281475,22.1807885353118,50.750878739220965,-5.0
2.412,4.119200464407312,22.18079497729668,50.795240322731146,-5.0
2.414,4.119199979860417,22.180801432477846,50.83960191913895,-5.0
2.416,4.1191995132957215,22.180807898161675,50.88396352846806,-5.0
2.418,4.119199064518676,22.180814371705974,50.92832515073683,-5.0
2.42,4.119198633332055,22.180820850519908,50.972686785958395,-5.0
2.422,4.119198219536089,22.180827332063927,51.01704843414073,-5.0
2.424,4.1191978229285855,22.18083381384965,51.06141009528681,-5.0
2.426,4.119197443305059,22.18084029343976,51.105771769394664,-5.0
2.428,4.1191970804588545,22.18084676844786,51.15013345645751,-5.0
2.43,4.119196734181269,22.180853236538333,51.194495156463844,-5.0
2.432,4.119196404261671,22.18085969542616,51.23885686939753,-5.0
2.434,4.1191960904876215,22.180866142876745,51.28321859523792,-5.0
2.436,4.119195792644989,22.180872576705728,51.32758033395995,-5.0
2.438,4.119195510518064,22.180878994778745,51.371942085534236,-5.0
2.44,4.119195243889674,22.180885395011227,51.41630384992717,-5.0
2.442,4.1191949925412965,22.18089177536815,51.46066562710102,-5.0
2.444,4.119194756253165,22.18089813386377,51.50502741701406,-5.0
2.446,4.11919453480438,22.180904468561373,51.549389219620615,-5.0
2.448,4.119194327973012,22.180910777572986,51.59375103487118,-5.0
2.45,4.119194135536209,22.18091705905908,51.63811286271255,-5.0
2.452,4.119193957270301,22.180923311228266,51.68247470308788,-5.0
2.454,4.1191937929508935,22.18092953233698,51.72683655593676,-5.0
2.456,4.119193642352974,22.180935720689153,51.77119842119538,-5.0
2.458,4.119193505251003,22.180941874635874,51.815560298796576,-5.0
2.46,4.1191933814190165,22.180947992575035,51.85992218866992,-5.0
2.462,4.1191932706307135,22.180954072950975,51.90428409074183,-5.0
2.464,4.119193172659549,22.180960114254102,51.94864600493567,-5.0
2.466,4.119193087278827,22.180966115020517,51.99300793117182,-5.0
2.468,4.119193014261785,22.18097207383163,52.03736986936778,-5.0
2.47,4.119192953381684,22.180977989313746,52.081731819438254,-5.0
2.472,4.1191929044118885,22.180983860137676,52.12609378129525,-5.0
2.474,4.119192867125955,22.1809896850183,52.17045575484817,-5.0
2.476,4.119192841297708,22.18099546271416,52.214817740003866,-5.0
2.478,4.1191928267013225,22.181001192027033,52.25917973666677,-5.0
2.48,4.119192823111401,22.18100687180147,52.30354174473895,-5.0
2.482,4.1191928303030485,22.18101250092436,52.347903764120204,-5.0
2.484,4.119192848051945,22.181018078324495,52.39226579470816,-5.0
2.486,4.119192876134424,22.18102360297208,52.43662783639833,-5.0
2.488,4.119192914327534,22.18102907387829,52.48098988908422,-5.0
2.49,4.119192962409116,22.18103449009479,52.52535195265738,-5.0
2.492,4.119193020157866,22.181039850713272,52.56971402700753,-5.0
2.494,4.119193087353398,22.18104515486495,52.61407611202259,-5.0
2.496,4.119193163776316,22.18105040172009,52.65843820758879,-5.0
2.498,4.119193249208268,22.18105559048751,52.70280031359074,-5.0
2.5,4.119193343432012,22.181060720414102,52.747162429911505,-5.0
2.5020000000000002,4.119193446231469,22.181065790784306,52.791524556432684,-5.0
2.504,4.119193557391784,22.181070800919628,52.83588669303448,-5.0
2.5060000000000002,4.1191936766993855,22.18107575017812,52.88024883959578,-5.0
2.508,4.11919380394203,22.18108063795387,52.9246109959942,-5.0
2.5100000000000002,4.119193938908861,22.181085463676503,52.968973162106224,-5.0
2.512,4.119194081390456,22.181090226810646,53.013335337807185,-5.0
2.5140000000000002,4.119194231178879,22.181094926855426,53.0576975229714,-5.0
2.516,4.119194388067726,22.181099563343928,53.10205971747223,-5.0
2.5180000000000002,4.11919455185217,22.181104135842695,53.14642192118212,-5.0
2.52,4.119194722329009,22.181108643951195,53.19078413397268,-5.0
2.5220000000000002,4.119194899296704,22.181113087301277,53.235146355714754,-5.0
2.524,4.119195082555425,22.181117465556675,53.27950858627848,-5.0
2.5260000000000002,4.119195271907087,22.181121778412454,53.323870825533376,-5.0
2.528,4.11919546715539,22.18112602559449,53.36823307334835,-5.0
2.5300000000000002,4.11919566810586,22.181130206858942,53.4125953295918,-5.0
2.532,4.119195874565877,22.18113432199171,53.45695759413169,-5.0
2.5340000000000003,4.119196086344713,22.18113837080792,53.50131986683556,-5.0
2.536,4.119196303253567,22.18114235315138,53.54568214757061,-5.0
2.5380000000000003,4.1191965251055915,22.181146268894047,53.59004443620376,-5.0
2.54,4.1191967517159265,22.181150117935516,53.63440673260172,-5.0
2.5420000000000003,4.119196982901724,22.18115390020247,53.67876903663099,-5.0
2.544,4.11919721848218,22.18115761564815,53.72313134815798,-5.0
2.5460000000000003,4.119197458278555,22.18116126425184,53.76749366704902,-5.0
2.548,4.119197702114206,22.181164846018337,53.811855993170425,-5.0
2.5500000000000003,4.119197949814601,22.181168360977413,53.85621832638855,-5.0
2.552,4.119198201207346,22.1811718091833,53.90058066656983,-5.0
2.5540000000000003,4.1191984561222075,22.181175190714164,53.94494301358083,-5.0
2.556,4.119198714391127,22.18117850567159,53.9893053672883,-5.0
2.5580000000000003,4.119198975848241,22.18118175418005,54.03366772755922,-5.0
2.56,4.119199240329904,22.181184936386398,54.07803009426082,-5.0
2.562,4.119199507674693,22.18118805245935,54.122392467260674,-5.0
2.564,4.119199777723433,22.18119110258897,54.1667548464267,-5.0
2.566,4.119200050319205,22.18119408698616,54.21111723162721,-5.0
2.568,4.119200325307359,22.181197005882154,54.255479622730974,-5.0
2.57,4.1192006025355274,22.181199859528014,54.29984201960723,-5.0
2.572,4.119200881853632,22.181202648194123,54.34420442212576,-5.0
2.574,4.119201163113899,22.181205372169696,54.38856683015688,-5.0
2.576,4.119201446170859,22.181208031762274,54.432929243571515,-5.0
2.578,4.119201730881362,22.181210627297244,54.47729166224122,-5.0
2.58,4.119202017104577,22.18121315911733,54.521654086038225,-5.0
2.582,4.119202304702002,22.181215627582137,54.56601651483546,-5.0
2.584,4.119202593537466,22.18121803306764,54.61037894850657,-5.0
2.586,4.119202883477133,22.181220375965722,54.654741386926,-5.0
2.588,4.119203174389503,22.181222656683705,54.699103829968976,-5.0
2.59,4.1192034661454136,22.181224875643856,54.743466277511565,-5.0
2.592,4.119203758618041,22.181227033282955,54.78782872943068,-5.0
2.594,4.119204051682901,22.181229130051804,54.83219118560412,-5.0
2.596,4.119204345217845,22.181231166414783,54.87655364591061,-5.0
2.598,4.1192046391030575,22.1812331428494,54.92091611022982,-5.0
2.6,4.119204933221056,22.18123505984583,54.96527857844238,-5.0
2.602,4.119205227456684,22.18123691790647,55.00964105042991,-5.0
2.604,4.1192055216971095,22.181238717545526,55.05400352607506,-5.0
2.606,4.119205815831817,22.18124045928854,55.0983660052615,-5.0
2.608,4.1192061097526045,22.181242143671984,55.142728487873974,-5.0
2.61,4.119206403353571,22.18124377124283,55.18709097379831,-5.0
2.612,4.119206696531114,22.18124534255812,55.231453462921436,-5.0
2.614,4.119206989183921,22.18124685818456,55.275815955131414,-5.0
2.616,4.119207281212955,22.181248318698106,55.32017845031744,-5.0
2.618,4.1192075725214545,22.181249724683553,55.36454094836986,-5.0
2.62,4.119207863014913,22.18125107673414,55.408903449180215,-5.0
2.622,4.119208152601072,22.181252375451148,55.45326595264124,-5.0
2.624,4.119208441189913,22.18125362144352,55.49762845864687,-5.0
2.626,4.119208728693641,22.18125481532746,55.54199096709228,-5.0
2.628,4.119209015026671,22.18125595772606,55.58635347787386,-5.0
2.63,4.11920930010562,22.18125704926893,55.63071599088928,-5.0
2.632,4.119209583849286,22.18125809059181,55.67507850603745,-5.0
2.634,4.119209866178639,22.18125908233624,55.719441023218586,-5.0
2.636,4.119210147016806,22.181260025149154,55.76380354233417,-5.0
2.638,4.119210426289048,22.18126091968256,55.808166063287,-5.0
2.64,4.119210703922758,22.181261766593188,55.852528585981155,-5.0
2.642,4.11921097984743,22.181262566542127,55.89689111032206,-5.0
2.644,4.11921125399465,22.181263320194507,55.94125363621646,-5.0
2.646,4.119211526298079,22.181264028219154,55.98561616357242,-5.0
2.648,4.119211796693432,22.18126469128828,56.029978692299366,-5.0
2.65,4.119212065118463,22.181265310077134,56.07434122230806,-5.0
2.652,4.1192123315129425,22.181265885263713,56.11870375351061,-5.0
2.654,4.1192125958186425,22.181266417528434,56.1630662858205,-5.0
2.656,4.119212857979316,22.181266907553834,56.20742881915256,-5.0
2.658,4.119213117940677,22.181267356024275,56.25179135342301,-5.0
2.66,4.1192133756503795,22.181267763625645,56.29615388854941,-5.0
2.662,4.119213631058001,22.181268131045062,56.34051642445072,-5.0
2.664,4.119213884115014,22.181268458970614,56.38487896104726,-5.0
2.666,4.119214134774778,22.18126874809105,56.42924149826073,-5.0
2.668,4.1192143829925065,22.18126899909553,56.473604036014216,-5.0
2.67,4.119214628725249,22.18126921267335,56.51796657423216,-5.0
2.672,4.119214871931872,22.18126938951369,56.562329112840416,-5.0
2.674,4.119215112573036,22.18126953030534,56.606691651766184,-5.0
2.676,4.119215350611172,22.181269635736456,56.65105419093806,-5.0
2.678,4.11921558601046,22.181269706494334,56.69541673028602,-5.0
2.68,4.119215818736809,22.181269743265137,56.73977926974138,-5.0
2.682,4.119216048757827,22.181269746733687,56.78414180923688,-5.0
2.684,4.119216276042806,22.181269717583223,56.82850434870658,-5.0
2.686,4.119216500562698,22.181269656495182,56.87286688808592,-5.0
2.688,4.119216722290084,22.181269564148973,56.91722942731172,-5.0
2.69,4.119216941199162,22.181269441221783,56.961591966322125,-5.0
2.692,4.119217157265715,22.181269288388343,57.00595450505667,-5.0
2.694,4.119217370467091,22.181269106320737,57.0503170434562,-5.0
2.696,4.11921758078218,22.18126889568821,57.094679581462906,-5.0
2.698,4.119217788191388,22.181268657156963,57.13904211902035,-5.0
2.7,4.119217992676613,22.181268391389985,57.18340465607338,-5.0
2.702,4.119218194221225,22.181268099046843,57.227767192568194,-5.0
2.704,4.119218392810038,22.18126778078353,57.272129728452285,-5.0
2.706,4.119218588429288,22.181267437252266,57.316492263674476,-5.0
2.708,4.119218781066605,22.18126706910137,57.36085479818488,-5.0
2.71,4.119218970710998,22.18126667697506,57.4052173319349,-5.0
2.712,4.11921915735282,22.1812662615133,57.44957986487722,-5.0
2.714,4.119219340983752,22.181265823351676,57.49394239696582,-5.0
2.716,4.119219521596774,22.18126536312121,57.538304928155924,-5.0
2.718,4.119219699186144,22.18126488144824,57.58266745840401,-5.0
2.72,4.119219873747373,22.181264378954285,57.62702998766783,-5.0
2.722,4.119220045277199,22.18126385625589,57.67139251590636,-5.0
2.724,4.119220213773566,22.181263313964514,57.715755043079795,-5.0
2.726,4.1192203792356,22.181262752686397,57.76011756914956,-5.0
2.728,4.119220541663577,22.18126217302245,57.804480094078286,-5.0
2.73,4.119220701058915,22.18126157556812,57.84884261782979,-5.0
2.732,4.119220857424136,22.181260960913292,57.89320514036909,-5.0
2.734,4.119221010762846,22.18126032964219,57.937567661662364,-5.0
2.736,4.119221161079715,22.18125968233326,57.981930181676965,-5.0
2.738,4.119221308380452,22.181259019559068,58.02629270038138,-5.0
2.74,4.119221452671777,22.181258341886227,58.07065521774526,-5.0
2.742,4.119221593961403,22.181257649875285,58.115017733739364,-5.0
2.744,4.119221732258013,22.181256944080655,58.15938024833557,-5.0
2.746,4.1192218675712295,22.181256225050518,58.20374276150687,-5.0
2.748,4.119221999911602,22.18125549332676,58.248105273227324,-5.0
2.75,4.119222129290576,22.181254749444886,58.29246778347208,-5.0
2.7520000000000002,4.119222255720474,22.181253993933964,58.33683029221735,-5.0
2.754,4.11922237921447,22.181253227316546,58.381192799440406,-5.0
2.7560000000000002,4.119222499786573,22.18125245010861,58.42555530511955,-5.0
2.758,4.119222617451595,22.1812516628195,58.46991780923412,-5.0
2.7600000000000002,4.11922273222514,22.18125086595188,58.514280311764445,-5.0
2.762,4.1192228441235725,22.18125006000167,58.55864281269188,-5.0
2.7640000000000002,4.119222953164,22.181249245458005,58.60300531199873,-5.0
2.766,4.119223059364252,22.1812484228032,58.64736780966831,-5.0
2.7680000000000002,4.119223162742857,22.181247592512683,58.691730305684864,-5.0
2.77,4.1192232633190216,22.181246755054985,58.73609280003358,-5.0
2.7720000000000002,4.119223361112608,22.181245910891697,58.78045529270061,-5.0
2.774,4.119223456144117,22.181245060477433,58.824817783672984,-5.0
2.7760000000000002,4.11922354843466,22.181244204259812,58.86918027293864,-5.0
2.778,4.119223638005949,22.181243342679426,58.913542760486436,-5.0
2.7800000000000002,4.119223724880265,22.181242476169828,58.95790524630607,-5.0
2.782,4.119223809080446,22.181241605157503,59.00226773038811,-5.0
2.7840000000000003,4.119223890629861,22.18124073006186,59.04663021272398,-5.0
2.786,4.119223969552398,22.181239851295224,59.090992693305914,-5.0
2.7880000000000003,4.119224045872436,22.181238969262814,59.13535517212698,-5.0
2.79,4.11922411961483,22.18123808436276,59.17971764918105,-5.0
2.7920000000000003,4.119224190804893,22.181237196986068,59.22408012446278,-5.0
2.794,4.119224259468374,22.18123630751664,59.2684425979676,-5.0
2.7960000000000003,4.119224325631441,22.181235416331283,59.3128050696917,-5.0
2.798,4.119224389320664,22.181234523799688,59.35716753963202,-5.0
2.8000000000000003,4.119224450562992,22.181233630284456,59.40153000778624,-5.0
2.802,4.119224509385742,22.181232736141112,59.445892474152735,-5.0
2.8040000000000003,4.119224565816574,22.181231841718102,59.490254938730615,-5.0
2.806,4.11922461988348,22.181230947356813,59.53461740151965,-5.0
2.8080000000000003,4.119224671614761,22.181230053391594,59.578979862520306,-5.0
